Ticket ID,Status,Created On,Account,Account ID,Product (Ticket ID),,Serial ID (Ticket ID),Service and Support Team,Ticket Type,Service Category,Work Description (Ticket),Incident Description (Ticket),Sales Unit,Agent,Created By,Resolved On Date,Closing Date,Changed By,City,Postal Code,State,Incident Category,Product Status,Ticket Source,Product Category ID (Affected Product Category),Product Category,,Date of Resolution (Ticket ID),Warranty (Registered Product),Warranty Start Date (Registered Product),Warranty End Date (Registered Product),Product (Ticket Item),Ticket Item,Defective Returns Required,Registered Product,Changed On,Open_Ticket_Years,Open_Ticket_Months,Open_Ticket_Days,Total_Open_Ticket_Days,Counter
870874,Closed,15.06.2023,*OMEGA HOSPITAL,7000112377,MBPLCRAYPXMED1KMG-RA,,RCMA3CDEMO-01,ASM DEEPAK PANDEY,Service Calls,Breakdown Calls,"As per Customer ,Image quality issue during surgery .

Doing",#,Lucknow SO,DEEPAK PANDEY,DEEPAK PANDEY,#,17.06.2023,DEEPAK PANDEY,LUCKNOW,226021,Uttar Pradesh,Not assigned,Not assigned,Reported by Customer,XR01,C-Arm,,15.06.2023,SALES WARRANTY,19.04.2023,17.04.2024,Not assigned,#,#,BPL C-RAY PRIME RA WITH X-MED1K²  MG,17.06.2023,,,,,1
874464,Closed,27.06.2023,KANEEZ FATIMA HOSPITAL,7000108743,MBPLCRAYP,,HRMA2J1021,VINOD KUMAR,Service Calls,Breakdown Calls,Checked the machine and not connected earthing then connecte,#,Not assigned,VINOD KUMAR,VINOD KUMAR,#,27.06.2023,VINOD KUMAR, PACHPEDIYA,272002,Uttar Pradesh,Not assigned,Not assigned,Reported by Customer,XR01,C-Arm,,27.06.2023,SALES WARRANTY,19.10.2022,18.10.2023,Not assigned,#,#,BPL C-ARM MODEL C RAY PRIME,27.06.2023,,,,,1
874076,Work In Progress,27.06.2023,Kunal Hospital,7000013544,MPMVIVEDVUE12NSPO2,,RFMR2K1782,FLESSING ELECTRONICS DEALER,Service Calls,Breakdown Calls,#,#,Mumbai SO,M/s FLESSING ELECTRONICS,DHARMENDRA C KOTANGLE,#,#,CALLCENTRE4 .,Nagpur,440001,Maharashtra,Not assigned,Available,Reported by Dealer,MP01,Patient monitors,,26.06.2023,SALES WARRANTY,21.12.2022,20.12.2023,MPM VIVID VUE 12i WITH NELLCOR SPO2,MPMVIVEDVUE12NSPO2,X,MPM VIVID VUE 12 WITH NELLCOR SPO2,29.06.2023,0,0,6,6,1
871748,Closed,20.06.2023,Flessing Electronics,7000000127,MPM5588UPDS,,DNTD3A22070,FLESSING ELECTRONICS DEALER,Service Calls,Breakdown Calls,#,#,Mumbai SO,M/s FLESSING ELECTRONICS,DHARMENDRA C KOTANGLE,20.06.2023,20.06.2023,DHARMENDRA C KOTANGLE,Nagpur,440015,Maharashtra,Not assigned,Available,Reported by Dealer,MP01,Patient monitors,,19.06.2023,SALES WARRANTY,26.05.2023,24.05.2024,SMPS BOARD FOR ULTIMA PRIME TOUCH,11L5A003B,X,ULTIMA PRIME WITH DIGITAL SPO2,20.06.2023,,,,,1
874508,Closed,29.06.2023,New Era Hospital Mother And Child Care,7000033836,M9108,,DUTB2K13817,FLESSING ELECTRONICS DEALER,Service Calls,Breakdown Calls,#,#,Mumbai SO,M/s FLESSING ELECTRONICS,M/s FLESSING ELECTRONICS,#,29.06.2023,M/s FLESSING ELECTRONICS,Nagpur,440015,Maharashtra,Not assigned,Not assigned,Reported by Dealer,EC02,Electrocardiographs-Multi channel,,29.06.2023,SALES WARRANTY,09.02.2023,08.02.2024,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,29.06.2023,,,,,1
873967,Factory Spare Request,29.06.2023,Kunal Hospital,7000013544,MPMVIVEDVUE12NSPO2,,RFMR2K1733,FLESSING ELECTRONICS DEALER,Service Calls,Breakdown Calls,#,#,Mumbai SO,M/s FLESSING ELECTRONICS,DHARMENDRA C KOTANGLE,#,#,JESSY JACOB,Nagpur,440001,Maharashtra,Not assigned,Available,Reported by Dealer,MP01,Patient monitors,,29.06.2023,SALES WARRANTY,21.12.2022,20.12.2023,PARAMETER PCB ASSY-5 CH ECG VIVID VUE,413PARAMTR5CHPCBAY-F,X,MPM VIVID VUE 12 WITH NELLCOR SPO2,30.06.2023,0,0,4,4,1
870399,Pick Up Completed,10.06.2023,Gouri Devi Institute Of Medical Sciences And Hospital,7000002327,696FLORETFBD1000,,QKTA2L1761,ELECTROCARE SERVICES DEALER,Service Calls,Breakdown Calls,#,#,Kolkata SO,M/s ELECTROCARE SERVICES,PROLOY DENRE,#,#,PROLOY DENRE,Bardhaman,713212,West Bengal,Not assigned,Available,Reported by Customer,MIC,Mother Infant Care,,#,SALES WARRANTY,31.01.2023,30.01.2024,FLORET 1000 MOTHER BOARD,13LBPL98,X,INF WARMER FLORET1000 Fix Bed & Draw UAY,21.06.2023,0,0,23,23,1
870695,Closed,12.06.2023,Amruta Hospital,7000003091,MAMEFLO6,,FNTE2G2501,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,Vadodara,391110,Gujarat,Not assigned,Not assigned,Reported by Dealer,AW01,Anaesthesia work station,,#,SALES WARRANTY,09.08.2022,08.08.2023,Not assigned,#,X,AWS E FLO 6,21.06.2023,,,,,1
870718,Closed,12.06.2023,Otica Meditronix Co,7000033096,MFD9714,,LMTA2B6417,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,"Akota, Vadodara",390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,BPL FETAL DOPPLER FD-9714,21.06.2023,,,,,1
870781,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9714,,LMTA2B6421,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,BPL FETAL DOPPLER FD-9714,21.06.2023,,,,,1
874833,Closed,28.06.2023,Iscon ICU,7000107520,BPLSYRPUMP1,,KLTA2F15599,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,03.07.2023,,,,,1
874831,Closed,28.06.2023,Iscon ICU,7000107520,BPLSYRPUMP1,,KLTA2F15636,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,03.07.2023,,,,,1
874823,Closed,28.06.2023,Iscon ICU,7000107520,BPLSYRPUMP1,,KLTA2F15612,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,03.07.2023,,,,,1
874765,Closed,28.06.2023,Iscon ICU,7000107520,BPLSYRPUMP1,,KLTA2F15595,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,03.07.2023,,,,,1
874812,Closed,28.06.2023,Iscon ICU,7000107520,BPLSYRPUMP1,,KLTA2F15580,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,03.07.2023,,,,,1
874805,Closed,28.06.2023,Iscon ICU,7000107520,BPLSYRPUMP1,,KLTA2F15585,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,03.07.2023,,,,,1
874793,Closed,28.06.2023,Iscon ICU,7000107520,BPLSYRPUMP1,,KLTA2F15638,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,03.07.2023,,,,,1
874796,Closed,28.06.2023,Iscon ICU,7000107520,BPLSYRPUMP1,,KLTA2F15622,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,03.07.2023,,,,,1
870670,Closed,12.06.2023,Bhagyoday Multispecialty Hospital,7000107509,MDF2509,,BYMR2F9159,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,12.06.2023,M/s STERLING SALES & SERVICES,Kadi,382715,Gujarat,Not assigned,Not assigned,Reported by Dealer,DF02,Defibrillators- Mono phasic,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,DEFIBRILLATOR DF 2509,12.06.2023,,,,,1
870702,Closed,12.06.2023,New Civil Hospital,7000017704,M108TDIGI,,CGML2D34321,KRUTARTH MEDICAL SYSTEMS DEALER,Preventive Measures,Preventive Measures,PMS DONE BY DEALEAR ENGINEER,#,Ahemdabad SO,M/s KRUTARTH MEDIAL SYSTEMS,IT Support,#,28.06.2023,M/s KRUTARTH MEDIAL SYSTEMS,Surat,395003,Gujarat,Not assigned,Not assigned,Reported by Dealer,EC01,Electrocardiographs-single channel,,23.06.2023,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,ECG M108TDIGI,28.06.2023,,,,,1
870759,Closed,12.06.2023,New Civil Hospital,7000017704,M108TDIGI,,CGML2D34345,KRUTARTH MEDICAL SYSTEMS DEALER,Preventive Measures,Preventive Measures,pms done  by dealer engineer,#,Ahemdabad SO,M/s KRUTARTH MEDIAL SYSTEMS,IT Support,#,30.06.2023,M/s KRUTARTH MEDIAL SYSTEMS,Surat,395003,Gujarat,Not assigned,Not assigned,Reported by Dealer,EC01,Electrocardiographs-single channel,,30.06.2023,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,ECG M108TDIGI,30.06.2023,,,,,1
870757,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65870,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870772,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H67287,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870758,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65876,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870770,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65877,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870771,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H66342,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870780,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H67285,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870712,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65872,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870705,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H67284,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870715,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H67288,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870727,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H67290,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870706,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H67296,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870726,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65880,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870716,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H66719,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870749,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65869,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Customer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870760,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H66720,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870719,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65881,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870717,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H67294,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870713,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65879,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870756,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65873,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870703,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65874,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870714,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H66716,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870671,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65875,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870704,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H65882,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
870732,Closed,12.06.2023,Otica Meditronix co,7000087854,MFD9713,,DQTB1H67295,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,21.06.2023,M/s AMI SALES &  SERVICES,VADODARA,390020,Gujarat,Not assigned,Not assigned,Reported by Dealer,GY02,Foetal Doppler,,#,SALES WARRANTY,01.08.2022,31.07.2023,Not assigned,#,X,FETAL DOPPLER-M9713,21.06.2023,,,,,1
874809,Open,28.06.2023,SATYAGRAH HOSPITAL &KHANDELWALA SURGICAL,7000107012,MFM9852,,EPTA1M3824,VISHAL VAKERIYA,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,VISHAL VAKERIYA,IT Support,#,#,IT Support,BARDOLI,394601,Gujarat,Not assigned,Not assigned,Not assigned,GY03,Foetal Monitor,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,FETAL MONITOR FM 9852,28.06.2023,0,0,5,5,1
874826,Closed,28.06.2023,Iscon ICU,7000107520,MCNSHWL,,CZMF1H1622,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,#,HARWARE LOCK FOR CNS,03.07.2023,,,,,1
874832,Open,28.06.2023,SAFAL HEALTH CARE,7000107351,M9108,,DUTB2A12835,AMI SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s AMI SALES &  SERVICES,IT Support,#,#,IT Support,VADODARA,390011,Gujarat,Not assigned,Not assigned,Not assigned,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,26.08.2022,25.08.2023,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,28.06.2023,0,0,5,5,1
874815,Closed,28.06.2023,Dr Chetan Panchal,7000074900,M9108,,DUTB2A12746,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,25.08.2022,24.08.2023,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,03.07.2023,,,,,1
870709,Allotment,12.06.2023,Sparsh Neonatal And Pediatric Centre,7000002396,MVHFO0217004,,4HUL99970702,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,We are not authorised to do the PM visit for Ventillators,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,#,M/s STERLING SALES & SERVICES,Ahmedabad,382345,Gujarat,Not assigned,Not assigned,Reported by Dealer,MIC,Mother Infant Care,,#,SALES WARRANTY,09.08.2022,08.08.2023,Not assigned,#,#,Neonatal and Infant ventilator with HFO,22.06.2023,0,0,21,21,1
874768,Closed,28.06.2023,Iscon ICU,7000107520,MPM5588UPDS,,DNTD2G20953,STERLING SALES & SERVICE DEALER,Preventive Measures,Preventive Measures,#,#,Ahemdabad SO,M/s STERLING SALES & SERVICES,IT Support,#,03.07.2023,M/s STERLING SALES & SERVICES,Deesa,385535,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,17.08.2022,16.08.2023,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,03.07.2023,,,,,1
